route_short_name,prev_stop_name,stop_name,avg_travel_time,trip_count,avg_time_readable
RE10,Stotternheim,Großrudestedt,0 days 00:05:00,11,5 Min 0 Sec
RE10,Sömmerda,Großrudestedt,0 days 00:08:37.500000,16,8 Min 37 Sec
RE10,Sömmerda,Leubingen,0 days 00:06:24,10,6 Min 24 Sec
RE10,Taucha(Leipzig),Eilenburg,0 days 00:09:51.428571428,14,9 Min 51 Sec
RE10,Taucha(Leipzig),Leipzig Hbf,0 days 00:11:00,15,11 Min 0 Sec
RE10,Teichland,Cottbus-Willmersdorf Nord,0 days 00:03:00,17,3 Min 0 Sec
RE10,Teichland,Peitz Ost,0 days 00:03:00,13,3 Min 0 Sec
RE10,Torgau,Beilrode,0 days 00:05:08.571428571,14,5 Min 8 Sec
RE10,Torgau,Eilenburg,0 days 00:17:00,14,17 Min 0 Sec
RE10,Torgau,Mockrehna,0 days 00:10:00,2,10 Min 0 Sec
RE10,Uebigau,Beutersitz,0 days 00:04:00,1,4 Min 0 Sec
RE10,Voigtstedt,Artern,0 days 00:03:28,15,3 Min 28 Sec
RE10,Voigtstedt,Oberröblingen,0 days 00:06:06,10,6 Min 6 Sec
RE10,Weeze,Goch,0 days 00:07:00,56,7 Min 0 Sec
RE10,Weeze,Kevelaer,0 days 00:06:58.983050847,59,6 Min 58 Sec
RE10,Wellmitz,Coschen,0 days 00:04:00,17,4 Min 0 Sec
RE10,Wellmitz,Neuzelle,0 days 00:05:00,13,5 Min 0 Sec
RE10,Wernfeld,Karlstadt(Main),0 days 00:05:00,1,5 Min 0 Sec
RE10,Wiesenau,Finkenheerd,0 days 00:03:00,13,3 Min 0 Sec
RE10,Wiesenau,Ziltendorf,0 days 00:04:00,19,4 Min 0 Sec
RE10,Würzburg Hbf,Rottendorf,0 days 00:06:36.818181818,44,6 Min 36 Sec
RE10,Ziltendorf,Eisenhüttenstadt,0 days 00:05:00,19,5 Min 0 Sec
RE10,Ziltendorf,Wiesenau,0 days 00:04:00,13,4 Min 0 Sec
RE10a,Bad Friedrichshall Hbf,Mosbach-Neckarelz,0 days 00:13:01.463414634,41,13 Min 1 Sec
RE10a,Bad Friedrichshall Hbf,Neckarsulm,0 days 00:05:06.666666666,18,5 Min 6 Sec
RE10a,Bad Friedrichshall Hbf,Offenau,0 days 00:05:00,3,5 Min 0 Sec
RE10a,Eberbach,Mosbach-Neckarelz,0 days 00:15:00,31,15 Min 0 Sec
RE10a,Eberbach,Neckargemünd,0 days 00:15:28.636363636,44,15 Min 28 Sec
RE10a,Gundelsheim(Neckar),Haßmersheim,0 days 00:03:00,3,3 Min 0 Sec
RE10a,Haßmersheim,Neckarzimmern,0 days 00:03:00,3,3 Min 0 Sec
RE10a,Heidelberg Hbf,Mannheim ARENA/Maimarkt,0 days 00:09:00,4,9 Min 0 Sec
RE10a,Heidelberg Hbf,Mannheim Hbf,0 days 00:14:40.500000,40,14 Min 40 Sec
RE10a,Heidelberg Hbf,Neckargemünd,0 days 00:10:48.387096774,31,10 Min 48 Sec
RE10a,Heilbronn Hbf,Neckarsulm,0 days 00:04:00,25,4 Min 0 Sec
RE10a,Heilbronn Sülmertor,Neckarsulm,0 days 00:05:00,6,5 Min 0 Sec
RE10a,Mannheim ARENA/Maimarkt,Heidelberg Hbf,0 days 00:08:30,4,8 Min 30 Sec
RE10a,Mannheim ARENA/Maimarkt,Mannheim Hbf,0 days 00:06:00,4,6 Min 0 Sec
RE10a,Mannheim Hbf,Heidelberg Hbf,0 days 00:13:06.666666666,27,13 Min 6 Sec
RE10a,Mannheim Hbf,Mannheim ARENA/Maimarkt,0 days 00:04:00,4,4 Min 0 Sec
RE10a,Mosbach-Neckarelz,Bad Friedrichshall Hbf,0 days 00:12:50.322580645,31,12 Min 50 Sec
RE10a,Mosbach-Neckarelz,Eberbach,0 days 00:13:50.454545454,44,13 Min 50 Sec
RE10a,Neckargemünd,Eberbach,0 days 00:15:19.354838709,31,15 Min 19 Sec
RE10a,Neckargemünd,Heidelberg Hbf,0 days 00:11:45,44,11 Min 45 Sec
RE10a,Neckarsulm,Bad Friedrichshall Hbf,0 days 00:04:54.193548387,31,4 Min 54 Sec
RE10a,Neckarsulm,Heilbronn Hbf,0 days 00:04:52.500000,16,4 Min 52 Sec
RE10a,Neckarsulm,Heilbronn Sülmertor,0 days 00:04:00,2,4 Min 0 Sec
RE10a,Neckarzimmern,Mosbach-Neckarelz,0 days 00:04:00,3,4 Min 0 Sec
RE10a,Offenau,Gundelsheim(Neckar),0 days 00:03:00,3,3 Min 0 Sec
RE10b,Babstadt,Bad Rappenau,0 days 00:03:17.142857142,7,3 Min 17 Sec
RE10b,Babstadt,Grombach,0 days 00:04:10,6,4 Min 10 Sec
RE10b,Bad Friedrichshall Hbf,Bad Wimpfen,0 days 00:05:55.555555555,27,5 Min 55 Sec
RE10b,Bad Friedrichshall Hbf,Neckarsulm,0 days 00:07:12.631578947,19,7 Min 12 Sec
RE10b,Bad Rappenau,Babstadt,0 days 00:03:50,6,3 Min 50 Sec
RE10b,Bad Rappenau,Bad Wimpfen,0 days 00:05:00,21,5 Min 0 Sec
RE10b,Bad Rappenau,Sinsheim Museum/Arena,0 days 00:11:00,21,11 Min 0 Sec
RE10b,Bad Rappenau,Steinsfurt,0 days 00:13:00,1,13 Min 0 Sec
RE10b,Bad Rappenau Kurpark,Bad Wimpfen-Hohenstadt,0 days 00:03:00,2,3 Min 0 Sec
RE10b,Bad Wimpfen,Bad Friedrichshall Hbf,0 days 00:05:00,21,5 Min 0 Sec
RE10b,Bad Wimpfen,Bad Rappenau,0 days 00:04:02.727272727,22,4 Min 2 Sec
RE10b,Bad Wimpfen,Bad Wimpfen-Hohenstadt,0 days 00:03:00,6,3 Min 0 Sec
RE10b,Bad Wimpfen Im Tal,Bad Friedrichshall Hbf,0 days 00:03:00,1,3 Min 0 Sec
RE10b,Bad Wimpfen-Hohenstadt,Bad Rappenau,0 days 00:03:00,5,3 Min 0 Sec
RE10b,Bad Wimpfen-Hohenstadt,Bad Rappenau Kurpark,0 days 00:03:00,1,3 Min 0 Sec
RE10b,Bad Wimpfen-Hohenstadt,Bad Wimpfen,0 days 00:03:00,2,3 Min 0 Sec
RE10b,Grombach,Babstadt,0 days 00:04:25.714285714,7,4 Min 25 Sec
RE10b,Grombach,Sinsheim Museum/Arena,0 days 00:06:00,5,6 Min 0 Sec
RE10b,Grombach,Steinsfurt,0 days 00:12:00,1,12 Min 0 Sec
RE10b,Heidelberg Hbf,Mannheim ARENA/Maimarkt,0 days 00:09:00,1,9 Min 0 Sec
RE10b,Heidelberg Hbf,Mannheim Hbf,0 days 00:15:02.222222222,27,15 Min 2 Sec
RE10b,Heidelberg Hbf,Neckargemünd,0 days 00:10:57.391304347,23,10 Min 57 Sec
RE10b,Heilbronn Hbf,Neckarsulm,0 days 00:04:00,20,4 Min 0 Sec
RE10b,Heilbronn Sülmertor,Neckarsulm,0 days 00:04:00,6,4 Min 0 Sec
RE10b,Mannheim ARENA/Maimarkt,Heidelberg Hbf,0 days 00:11:12,5,11 Min 12 Sec
RE10b,Mannheim ARENA/Maimarkt,Mannheim Hbf,0 days 00:05:00,1,5 Min 0 Sec
RE10b,Mannheim Hbf,Heidelberg Hbf,0 days 00:13:23.333333333,18,13 Min 23 Sec
RE10b,Mannheim Hbf,Mannheim ARENA/Maimarkt,0 days 00:04:36,5,4 Min 36 Sec
RE10b,Meckesheim,Neckargemünd,0 days 00:07:08.571428571,28,7 Min 8 Sec
RE10b,Meckesheim,Sinsheim(Elsenz) Hbf,0 days 00:07:07.826086956,23,7 Min 7 Sec
RE10b,Neckargemünd,Heidelberg Hbf,0 days 00:11:27.857142857,28,11 Min 27 Sec
RE10b,Neckargemünd,Meckesheim,0 days 00:07:15.652173913,23,7 Min 15 Sec
RE10b,Neckarsulm,Bad Friedrichshall Hbf,0 days 00:05:02.727272727,22,5 Min 2 Sec
RE10b,Neckarsulm,Heilbronn Hbf,0 days 00:05:52.941176470,17,5 Min 52 Sec
RE10b,Neckarsulm,Heilbronn Sülmertor,0 days 00:05:00,2,5 Min 0 Sec
RE10b,Neckarsulm Nord,Bad Friedrichshall Hbf,0 days 00:04:00,4,4 Min 0 Sec
RE10b,Sinsheim Museum/Arena,Bad Rappenau,0 days 00:10:00,16,10 Min 0 Sec
RE10b,Sinsheim Museum/Arena,Sinsheim(Elsenz) Hbf,0 days 00:05:20,27,5 Min 20 Sec
RE10b,Sinsheim(Elsenz) Hbf,Grombach,0 days 00:07:00,3,7 Min 0 Sec
RE10b,Sinsheim(Elsenz) Hbf,Meckesheim,0 days 00:07:17.142857142,28,7 Min 17 Sec
RE10b,Sinsheim(Elsenz) Hbf,Sinsheim Museum/Arena,0 days 00:03:13.333333333,18,3 Min 13 Sec
RE10b,Sinsheim(Elsenz) Hbf,Steinsfurt,0 days 00:04:00,2,4 Min 0 Sec
RE10b,Steinsfurt,Grombach,0 days 00:05:30,4,5 Min 30 Sec
RE10b,Steinsfurt,Sinsheim(Elsenz) Hbf,0 days 00:03:00,1,3 Min 0 Sec
RE11,Altenbeken,Paderborn Hbf,0 days 00:12:32,60,12 Min 32 Sec
RE11,Altenbeken,Willebadessen,0 days 00:10:09.795918367,49,10 Min 9 Sec
RE11,Bad Langensalza,Gotha Ost,0 days 00:12:34.285714285,21,12 Min 34 Sec
RE11,Bad Langensalza,Großengottern,0 days 00:06:40,21,6 Min 40 Sec
RE11,Bad Liebenwerda,Elsterwerda-Biehla,0 days 00:08:06,20,8 Min 6 Sec
RE11,Bad Liebenwerda,Falkenberg(Elster),0 days 00:15:41.052631578,19,15 Min 41 Sec
RE11,Beilrode,Falkenberg(Elster),0 days 00:07:00,9,7 Min 0 Sec
RE11,Beilrode,Torgau,0 days 00:04:00,9,4 Min 0 Sec
RE11,Beyendorf,Dodendorf,0 days 00:03:00,3,3 Min 0 Sec
RE11,Beyendorf,Magdeburg SKET Industriepark,0 days 00:04:12,10,4 Min 12 Sec
RE11,Bochum Hbf,Dortmund Hbf,0 days 00:14:00,61,14 Min 0 Sec
RE11,Bochum Hbf,Wattenscheid,0 days 00:05:59.032258064,62,5 Min 59 Sec
RE11,Bullay(DB),Cochem(Mosel),0 days 00:08:58.125000,32,8 Min 58 Sec
RE11,Bullay(DB),Wittlich Hbf,0 days 00:12:46,30,12 Min 46 Sec
RE11,Cochem(Mosel),Bullay(DB),0 days 00:09:04,30,9 Min 4 Sec
RE11,Cochem(Mosel),Treis-Karden,0 days 00:08:00,32,8 Min 0 Sec
RE11,Ditfurt,Quedlinburg,0 days 00:05:00,79,5 Min 0 Sec
RE11,Ditfurt,Wegeleben,0 days 00:04:00,73,4 Min 0 Sec
RE11,Doberschütz,Eilenburg Ost,0 days 00:05:00,1,5 Min 0 Sec
RE11,Dodendorf,Beyendorf,0 days 00:03:34.285714285,7,3 Min 34 Sec
RE11,Dodendorf,Osterweddingen,0 days 00:03:15.652173913,23,3 Min 15 Sec
RE11,Dortmund Hbf,Bochum Hbf,0 days 00:11:54.193548387,62,11 Min 54 Sec
RE11,Dortmund Hbf,Kamen,0 days 00:09:05.806451612,62,9 Min 5 Sec
RE11,Duisburg Hbf,Düsseldorf Flughafen,0 days 00:16:00,62,16 Min 0 Sec
RE11,Duisburg Hbf,Mülheim(Ruhr)Hbf,0 days 00:10:33.333333333,63,10 Min 33 Sec
RE11,Düsseldorf Flughafen,Duisburg Hbf,0 days 00:11:22.857142857,63,11 Min 22 Sec
RE11,Düsseldorf Flughafen,Düsseldorf Hbf,0 days 00:09:00,62,9 Min 0 Sec
RE11,Düsseldorf Hbf,Düsseldorf Flughafen,0 days 00:06:00,63,6 Min 0 Sec
RE11,Eilenburg,Taucha(Leipzig),0 days 00:11:00,9,11 Min 0 Sec
RE11,Eilenburg,Torgau,0 days 00:18:00,9,18 Min 0 Sec
RE11,Elsterwerda-Biehla,Bad Liebenwerda,0 days 00:08:00,19,8 Min 0 Sec
RE11,Elsterwerda-Biehla,Plessa,0 days 00:06:00,20,6 Min 0 Sec
RE11,Erfurt Hbf,Neudietendorf,0 days 00:09:00,21,9 Min 0 Sec
RE11,Essen Hbf,Gelsenkirchen Hbf,0 days 00:10:00,2,10 Min 0 Sec
RE11,Essen Hbf,Mülheim(Ruhr)Hbf,0 days 00:07:00,62,7 Min 0 Sec
RE11,Essen Hbf,Wattenscheid,0 days 00:07:03.934426229,61,7 Min 3 Sec
RE11,Falkenberg(Elster),Bad Liebenwerda,0 days 00:18:12,20,18 Min 12 Sec
RE11,Falkenberg(Elster),Beilrode,0 days 00:19:46.666666666,9,19 Min 46 Sec
RE11,Föhren,Schweich(DB),0 days 00:03:00,1,3 Min 0 Sec
RE11,Gelsenkirchen Hbf,Herne,0 days 00:07:00,2,7 Min 0 Sec
RE11,Gotha Ost,Bad Langensalza,0 days 00:10:20,21,10 Min 20 Sec
RE11,Gotha Ost,Neudietendorf,0 days 00:12:00,21,12 Min 0 Sec
RE11,Großengottern,Bad Langensalza,0 days 00:09:14.285714285,21,9 Min 14 Sec
RE11,Großengottern,Mühlhausen(Thür),0 days 00:11:00,21,11 Min 0 Sec
RE11,Göttingen,Heilbad Heiligenstadt,0 days 00:21:00,18,21 Min 0 Sec
RE11,Hadmersleben,Langenweddingen,0 days 00:11:52.800000,25,11 Min 52 Sec
RE11,Hadmersleben,Oschersleben(Bode),0 days 00:05:30,36,5 Min 30 Sec
RE11,Halberstadt Hbf,Nienhagen(Halberst),0 days 00:18:08.219178082,73,18 Min 8 Sec
RE11,Halberstadt Hbf,Wegeleben,0 days 00:17:25.822784810,79,17 Min 25 Sec
RE11,Hamm(Westf)Hbf,Kamen,0 days 00:14:03.870967741,62,14 Min 3 Sec
RE11,Hamm(Westf)Hbf,Soest,0 days 00:21:25.573770491,61,21 Min 25 Sec
RE11,Heilbad Heiligenstadt,Göttingen,0 days 00:23:20,18,23 Min 20 Sec
RE11,Heilbad Heiligenstadt,Leinefelde,0 days 00:10:53.333333333,18,10 Min 53 Sec
RE11,Herne,Dortmund Hbf,0 days 00:14:00,2,14 Min 0 Sec
RE11,Hetzerath,Föhren,0 days 00:03:00,1,3 Min 0 Sec
RE11,Hofgeismar,Kassel-Wilhelmshöhe,0 days 00:18:04,30,18 Min 4 Sec
RE11,Hofgeismar,Warburg(Westf),0 days 00:14:00,26,14 Min 0 Sec
RE11,Hosena,Lauta(Nl),0 days 00:05:00,20,5 Min 0 Sec
RE11,Hosena,Ruhland,0 days 00:08:00,19,8 Min 0 Sec
RE11,Hoyerswerda,Schwarzkollm,0 days 00:06:00,19,6 Min 0 Sec
RE11,Igel,Igel(Gr),0 days 00:03:51.627906976,43,3 Min 51 Sec
RE11,Igel,Kreuz Konz,0 days 00:04:00,39,4 Min 0 Sec
RE11,Igel(Gr),Igel,0 days 00:03:00,42,3 Min 0 Sec
RE11,Kamen,Dortmund Hbf,0 days 00:11:21.290322580,62,11 Min 21 Sec
RE11,Kamen,Hamm(Westf)Hbf,0 days 00:12:07.741935483,62,12 Min 7 Sec
RE11,Kassel-Wilhelmshöhe,Hofgeismar,0 days 00:16:57.692307692,26,16 Min 57 Sec
RE11,Kobern-Gondorf,Koblenz Hbf,0 days 00:14:02.500000,24,14 Min 2 Sec
RE11,Kobern-Gondorf,Treis-Karden,0 days 00:15:10,30,15 Min 10 Sec
RE11,Koblenz Hbf,Kobern-Gondorf,0 days 00:11:45,24,11 Min 45 Sec
RE11,Kreuz Konz,Igel,0 days 00:04:00,43,4 Min 0 Sec
RE11,Kreuz Konz,Trier Süd,0 days 00:07:00,39,7 Min 0 Sec
RE11,Langenweddingen,Hadmersleben,0 days 00:13:01.666666666,36,13 Min 1 Sec
RE11,Langenweddingen,Osterweddingen,0 days 00:03:03.333333333,18,3 Min 3 Sec
RE11,Lauchhammer,Plessa,0 days 00:07:00,19,7 Min 0 Sec
RE11,Lauchhammer,Ruhland,0 days 00:08:00,20,8 Min 0 Sec
RE11,Lauta(Nl),Hosena,0 days 00:05:00,19,5 Min 0 Sec
RE11,Lauta(Nl),Schwarzkollm,0 days 00:03:00,20,3 Min 0 Sec
RE11,Leinefelde,Heilbad Heiligenstadt,0 days 00:10:20,18,10 Min 20 Sec
RE11,Leinefelde,Silberhausen,0 days 00:09:11.428571428,21,9 Min 11 Sec
RE11,Leipzig Hbf,Taucha(Leipzig),0 days 00:08:00,9,8 Min 0 Sec
RE11,Lippstadt,Paderborn Hbf,0 days 00:15:58.032786885,61,15 Min 58 Sec
RE11,Lippstadt,Soest,0 days 00:11:00,59,11 Min 0 Sec
RE11,Luxembourg,Sandweiler-Contern,0 days 00:06:08.888888888,27,6 Min 8 Sec
RE11,Magdeburg Hbf,Magdeburg-Buckau,0 days 00:03:00,36,3 Min 0 Sec
RE11,Magdeburg SKET Industriepark,Beyendorf,0 days 00:04:09,20,4 Min 9 Sec
RE11,Magdeburg SKET Industriepark,Magdeburg-Buckau,0 days 00:03:00,4,3 Min 0 Sec
RE11,Magdeburg-Buckau,Magdeburg Hbf,0 days 00:04:22.105263157,38,4 Min 22 Sec
RE11,Magdeburg-Buckau,Magdeburg SKET Industriepark,0 days 00:03:12,20,3 Min 12 Sec
RE11,Magdeburg-Buckau,Osterweddingen,0 days 00:08:02.608695652,23,8 Min 2 Sec
RE11,Mockrehna,Doberschütz,0 days 00:04:00,1,4 Min 0 Sec
RE11,Mühlhausen(Thür),Großengottern,0 days 00:06:17.142857142,21,6 Min 17 Sec
RE11,Mühlhausen(Thür),Silberhausen,0 days 00:12:45.714285714,21,12 Min 45 Sec
RE11,Mülheim(Ruhr)Hbf,Duisburg Hbf,0 days 00:07:00,62,7 Min 0 Sec
RE11,Mülheim(Ruhr)Hbf,Essen Hbf,0 days 00:07:00,63,7 Min 0 Sec
RE11,Neinstedt,Quedlinburg,0 days 00:05:58.309859154,71,5 Min 58 Sec
RE11,Neinstedt,Thale Musestieg,0 days 00:03:00,77,3 Min 0 Sec
RE11,Neudietendorf,Erfurt Hbf,0 days 00:11:08.571428571,21,11 Min 8 Sec
RE11,Neudietendorf,Gotha Ost,0 days 00:14:00,21,14 Min 0 Sec
RE11,Nienhagen(Halberst),Halberstadt Hbf,0 days 00:07:48.888888888,81,7 Min 48 Sec
RE11,Nienhagen(Halberst),Oschersleben(Bode),0 days 00:07:35.342465753,73,7 Min 35 Sec
RE11,Oetrange,Wasserbillig,0 days 00:19:56,15,19 Min 56 Sec
RE11,Oschersleben(Bode),Hadmersleben,0 days 00:06:19.200000,25,6 Min 19 Sec
RE11,Oschersleben(Bode),Nienhagen(Halberst),0 days 00:07:46.666666666,81,7 Min 46 Sec
RE11,Oschersleben(Bode),Osterweddingen,0 days 00:19:07.500000,32,19 Min 7 Sec
RE11,Osterweddingen,Dodendorf,0 days 00:03:21.818181818,22,3 Min 21 Sec
RE11,Osterweddingen,Langenweddingen,0 days 00:03:15.882352941,34,3 Min 15 Sec
RE11,Osterweddingen,Magdeburg-Buckau,0 days 00:08:17.142857142,28,8 Min 17 Sec
RE11,Osterweddingen,Oschersleben(Bode),0 days 00:22:04.615384615,26,22 Min 4 Sec
RE11,Paderborn Hbf,Altenbeken,0 days 00:13:54.375000,64,13 Min 54 Sec
RE11,Paderborn Hbf,Lippstadt,0 days 00:15:40.677966101,59,15 Min 40 Sec
RE11,Plessa,Elsterwerda-Biehla,0 days 00:07:00,19,7 Min 0 Sec
RE11,Plessa,Lauchhammer,0 days 00:08:00,20,8 Min 0 Sec
RE11,Quedlinburg,Ditfurt,0 days 00:10:31.232876712,73,10 Min 31 Sec
RE11,Quedlinburg,Neinstedt,0 days 00:11:28.831168831,77,11 Min 28 Sec
RE11,Ruhland,Hosena,0 days 00:15:00,20,15 Min 0 Sec
RE11,Ruhland,Lauchhammer,0 days 00:16:18.947368421,19,16 Min 18 Sec
RE11,Sandweiler-Contern,Luxembourg,0 days 00:08:00,28,8 Min 0 Sec
RE11,Sandweiler-Contern,Wasserbillig,0 days 00:23:08.888888888,27,23 Min 8 Sec
RE11,Schwarzkollm,Hoyerswerda,0 days 00:07:00,20,7 Min 0 Sec
RE11,Schwarzkollm,Lauta(Nl),0 days 00:03:00,19,3 Min 0 Sec
RE11,Schweich(DB),Trier Hbf,0 days 00:12:10,30,12 Min 10 Sec
RE11,Schweich(DB),Wittlich Hbf,0 days 00:14:00,32,14 Min 0 Sec
RE11,Silberhausen,Leinefelde,0 days 00:08:40,21,8 Min 40 Sec
RE11,Silberhausen,Mühlhausen(Thür),0 days 00:10:40,21,10 Min 40 Sec
RE11,Soest,Hamm(Westf)Hbf,0 days 00:14:29.491525423,59,14 Min 29 Sec
RE11,Soest,Lippstadt,0 days 00:10:03.934426229,61,10 Min 3 Sec
RE11,Taucha(Leipzig),Eilenburg,0 days 00:10:00,9,10 Min 0 Sec
RE11,Taucha(Leipzig),Leipzig Hbf,0 days 00:11:00,9,11 Min 0 Sec
RE11,Thale Musestieg,Neinstedt,0 days 00:03:00,69,3 Min 0 Sec
RE11,Thale Musestieg,Thale Hbf,0 days 00:03:00,77,3 Min 0 Sec
RE11,Torgau,Beilrode,0 days 00:05:00,9,5 Min 0 Sec
RE11,Torgau,Eilenburg,0 days 00:17:00,8,17 Min 0 Sec
RE11,Torgau,Mockrehna,0 days 00:10:00,1,10 Min 0 Sec
RE11,Treis-Karden,Cochem(Mosel),0 days 00:07:50,30,7 Min 50 Sec
RE11,Treis-Karden,Kobern-Gondorf,0 days 00:16:00,32,16 Min 0 Sec
RE11,Trier Hbf,Schweich(DB),0 days 00:11:00,32,11 Min 0 Sec
RE11,Trier Süd,Kreuz Konz,0 days 00:06:00,43,6 Min 0 Sec
RE11,Trier Süd,Trier Hbf,0 days 00:03:56.923076923,39,3 Min 56 Sec
RE11,Warburg(Westf),Hofgeismar,0 days 00:15:00,30,15 Min 0 Sec
RE11,Warburg(Westf),Willebadessen,0 days 00:12:17.777777777,27,12 Min 17 Sec
RE11,Wasserbillig,Igel(Gr),0 days 00:03:12.857142857,42,3 Min 12 Sec
RE11,Wasserbillig,Oetrange,0 days 00:19:00,15,19 Min 0 Sec
RE11,Wasserbillig,Sandweiler-Contern,0 days 00:22:00,28,22 Min 0 Sec
RE11,Wattenscheid,Bochum Hbf,0 days 00:05:00,61,5 Min 0 Sec
RE11,Wattenscheid,Essen Hbf,0 days 00:07:49.354838709,62,7 Min 49 Sec
RE11,Wegeleben,Ditfurt,0 days 00:04:09.113924050,79,4 Min 9 Sec
RE11,Wegeleben,Halberstadt Hbf,0 days 00:05:52.602739726,73,5 Min 52 Sec
RE11,Willebadessen,Altenbeken,0 days 00:10:39.130434782,46,10 Min 39 Sec
RE11,Willebadessen,Warburg(Westf),0 days 00:12:42,30,12 Min 42 Sec
RE11,Wittlich Hbf,Bullay(DB),0 days 00:13:01.875000,32,13 Min 1 Sec
RE11,Wittlich Hbf,Hetzerath,0 days 00:11:00,1,11 Min 0 Sec
RE11,Wittlich Hbf,Schweich(DB),0 days 00:14:49.655172413,29,14 Min 49 Sec
RE12,Bad Köstritz,Crossen Ort,0 days 00:05:00,23,5 Min 0 Sec
RE12,Bad Köstritz,Crossen a d Elster,0 days 00:04:30,6,4 Min 30 Sec
RE12,Bad Köstritz,Gera-Langenberg,0 days 00:03:00,11,3 Min 0 Sec
RE12,Bonn Hbf,Koblenz-Lützel,0 days 00:48:00,1,48 Min 0 Sec
RE12,Bonn Hbf,Köln Süd Bf,0 days 00:26:00,1,26 Min 0 Sec
RE12,Crossen Ort,Bad Köstritz,0 days 00:06:00,9,6 Min 0 Sec
RE12,Crossen Ort,Wetterzeube,0 days 00:04:43.846153846,26,4 Min 43 Sec
RE12,Crossen Ort,Zeitz,0 days 00:12:00,2,12 Min 0 Sec
RE12,Crossen a d Elster,Bad Köstritz,0 days 00:05:00,4,5 Min 0 Sec
RE12,Euskirchen,Köln Süd Bf,0 days 00:27:21.818181818,11,27 Min 21 Sec
RE12,Euskirchen,Mechernich,0 days 00:11:00,5,11 Min 0 Sec
RE12,Gera Hbf,Bad Köstritz,0 days 00:06:12,5,6 Min 12 Sec
RE12,Gera Hbf,Gera Süd,0 days 00:10:18.461538461,13,10 Min 18 Sec
RE12,Gera Hbf,Gera-Langenberg,0 days 00:08:35,24,8 Min 35 Sec
RE12,Gera Süd,Gera Hbf,0 days 00:03:00,10,3 Min 0 Sec
RE12,Gera-Langenberg,Bad Köstritz,0 days 00:03:00,5,3 Min 0 Sec
RE12,Gera-Langenberg,Gera Hbf,0 days 00:05:09.230769230,13,5 Min 9 Sec
RE12,Gera-Zwötzen,Gera Süd,0 days 00:03:00,24,3 Min 0 Sec
RE12,Gera-Zwötzen,Weida,0 days 00:07:00,14,7 Min 0 Sec
RE12,Gerolstein,Jünkerath,0 days 00:12:00,6,12 Min 0 Sec
RE12,Jünkerath,Gerolstein,0 days 00:13:00,5,13 Min 0 Sec
RE12,Jünkerath,Mechernich,0 days 00:29:00,6,29 Min 0 Sec
RE12,Koblenz-Lützel,Bonn Hbf,0 days 00:41:00,1,41 Min 0 Sec
RE12,Koblenz-Lützel,Wittlich Hbf,0 days 00:55:00,1,55 Min 0 Sec
RE12,Krölpa-Ranis,Pößneck ob Bf,0 days 00:05:00,3,5 Min 0 Sec
RE12,Köln Hbf,Köln Messe/Deutz,0 days 00:05:50,12,5 Min 50 Sec
RE12,Köln Hbf,Köln Süd Bf,0 days 00:11:13.333333333,9,11 Min 13 Sec
RE12,Köln Messe/Deutz,Köln Hbf,0 days 00:04:00,9,4 Min 0 Sec
RE12,Köln Süd Bf,Bonn Hbf,0 days 00:20:00,1,20 Min 0 Sec
RE12,Köln Süd Bf,Euskirchen,0 days 00:28:00,8,28 Min 0 Sec
RE12,Köln Süd Bf,Köln Hbf,0 days 00:09:55,12,9 Min 55 Sec
RE12,Könitz(Thür),Krölpa-Ranis,0 days 00:04:00,3,4 Min 0 Sec
RE12,Könitz(Thür),Pößneck ob Bf,0 days 00:06:30,10,6 Min 30 Sec
RE12,Könitz(Thür),Saalfeld(Saale),0 days 00:09:00,2,9 Min 0 Sec
RE12,Leipzig Hbf,Leipzig-Plagwitz,0 days 00:08:00,9,8 Min 0 Sec
RE12,Leipzig-Knauthain,Leipzig-Plagwitz,0 days 00:04:15,28,4 Min 15 Sec
RE12,Leipzig-Knauthain,Zwenkau-Großdalzig,0 days 00:07:00,13,7 Min 0 Sec
RE12,Leipzig-Möckern,Leipzig Hbf,0 days 00:05:00,2,5 Min 0 Sec
RE12,Leipzig-Plagwitz,Leipzig Hbf,0 days 00:13:49.090909090,22,13 Min 49 Sec
RE12,Leipzig-Plagwitz,Leipzig-Knauthain,0 days 00:04:00,13,4 Min 0 Sec
RE12,Leipzig-Plagwitz,Leipzig-Möckern,0 days 00:05:30,2,5 Min 30 Sec
RE12,Mechernich,Euskirchen,0 days 00:10:00,6,10 Min 0 Sec
RE12,Mechernich,Jünkerath,0 days 00:31:00,5,31 Min 0 Sec
RE12,Neustadt(Orla),Pößneck ob Bf,0 days 00:10:00,14,10 Min 0 Sec
RE12,Neustadt(Orla),Triptis,0 days 00:07:00,27,7 Min 0 Sec
RE12,Niederpöllnitz,Triptis,0 days 00:05:00,14,5 Min 0 Sec
RE12,Niederpöllnitz,Weida,0 days 00:06:53.333333333,27,6 Min 53 Sec
RE12,Oppurg,Neustadt(Orla),0 days 00:06:00,6,6 Min 0 Sec
RE12,Pegau,Profen,0 days 00:04:00,13,4 Min 0 Sec
RE12,Pegau,Zwenkau-Großdalzig,0 days 00:04:10.344827586,29,4 Min 10 Sec
RE12,Profen,Pegau,0 days 00:04:00,29,4 Min 0 Sec
RE12,Profen,Zeitz,0 days 00:08:00,13,8 Min 0 Sec
